,Dahl2021_p,Bilgory2023_p,LopezPerez2020_p,Kok2011_score,Burgos2010_score,Tasnim2012_score
26,0.8136770244821093,0.782828282828283,0.6610873694207027,0.763785394932936,0.7678571428571428,0.581845238095238
27,0.7942622950819672,0.6169354838709677,0.7521829044117647,0.8137166816412099,0.644,0.5473145780051151
28,0.7624708624708627,0.6493567251461988,0.7387096774193549,0.6867559523809523,0.6284722222222223,0.6111111111111112
29,0.7356403013182674,0.581630309988519,0.6537313432835821,0.6239819004524888,0.7419354838709677,0.6171875
30,0.7871148459383753,0.6922180801491148,0.5673170731707318,0.7330357142857142,0.5433333333333333,0.6540404040404041
31,0.7805361305361306,0.6326315789473683,0.6554899645808737,0.7513392857142858,0.7425595238095238,0.7026666666666667
32,0.7994402985074627,0.68703007518797,0.6869115958668197,0.7224791859389454,0.625,0.5705329153605014
33,0.7726190476190476,0.7469008264462809,0.6575799401886359,0.7568627450980392,0.6147186147186147,0.7589285714285714
34,0.7652894491129785,0.7528935185185185,0.6799081515499426,0.7860162601626017,0.6744505494505494,0.47005208333333337
35,0.7817164179104478,0.7387408088235294,0.6732491389207806,0.7041728763040238,0.6354166666666667,0.6755485893416928
36,0.8157770429853566,0.6203917050691244,0.6986253494874184,0.6184798807749627,0.7692307692307693,0.5442708333333333
37,0.7711943793911007,0.6886574074074074,0.6901262916188289,0.7165379665379665,0.609375,0.6339031339031339
38,0.7175536881419234,0.6729161690948173,0.6666666666666667,0.690922619047619,0.7633928571428572,0.509765625
39,0.8152680652680653,0.6448909299655569,0.7286305147058824,0.7816770186335403,0.6575520833333334,0.5659340659340659
40,0.6723776223776224,0.6211251435132032,0.6162790697674418,0.6297619047619047,0.6520376175548588,0.720703125
41,0.7371280113367973,0.7451612903225806,0.7022627568690833,0.7554657082958969,0.6502976190476191,0.7333333333333334
42,0.7664197530864197,0.6366459627329193,0.6044776119402986,0.6950639310139757,0.7252747252747254,0.5288461538461537
43,0.7578197945845004,0.7210413183663722,0.6725643382352942,0.7598214285714285,0.8033854166666667,0.744
44,0.7617880485527545,0.6707828518173347,0.6723345588235294,0.7827060931899642,0.6339285714285714,0.7378516624040921
45,0.841521020311762,0.6374971138305241,0.6763285024154589,0.742831541218638,0.7382445141065832,0.7016666666666667
46,0.7127684407096171,0.6888785697701417,0.6666666666666666,0.681640625,0.6220238095238095,0.7122507122507122
47,0.7503531073446328,0.6696572348746263,0.6448804272115162,0.6590501792114696,0.43601190476190477,0.6880877742946708
48,0.7925407925407925,0.7069444444444445,0.762364849321371,0.6962139423076923,0.7425595238095238,0.5372023809523809
49,0.7723634651600754,0.7152058891189326,0.6709136822773187,0.7034254807692308,0.6893939393939394,0.5491071428571429
50,0.7949648711943794,0.6442307692307692,0.6921658986175114,0.6782738095238094,0.794921875,0.5950520833333334
51,0.7695804195804197,0.7481021394064873,0.6756198347107438,0.7494720965309201,0.7311827956989247,0.5223214285714286
52,0.7936100746268657,0.7355990783410139,0.6528925619834711,0.7084826762246117,0.5816666666666667,0.6011904761904762
53,0.7764705882352941,0.7657864523536164,0.6889348025711662,0.6641998149861239,0.7723214285714286,0.6783333333333335
54,0.8345021037868163,0.6672823828215193,0.7287037037037036,0.71875,0.7250639386189258,0.4886039886039886
55,0.7141025641025641,0.6866359447004609,0.6376829268292683,0.7118935837245697,0.7335423197492164,0.6466666666666666
56,0.7790476190476191,0.743398392652124,0.7601382488479262,0.7863095238095238,0.6363636363636365,0.49242424242424243
57,0.7065476190476191,0.7498277841561424,0.6085005903187721,0.6951593137254901,0.6291208791208791,0.5803571428571429
58,0.729341736694678,0.6703788748564868,0.791503117063034,0.6290178571428572,0.865234375,0.5733333333333334
59,0.758829221093372,0.6594493116395495,0.6221426922188871,0.6901879579483913,0.5595611285266457,0.6025641025641025
60,0.7855975723622782,0.5936351102941175,0.6386115625725564,0.6806938159879337,0.6640625,0.6607142857142857
61,0.7827113840340104,0.6965405154399813,0.706829268292683,0.6574404761904762,0.7470238095238095,0.611111111111111
62,0.7735915492957748,0.7015853658536586,0.7496553308823529,0.6135778635778636,0.7263427109974425,0.7000000000000001
63,0.6878220140515223,0.6380974264705882,0.6574074074074074,0.6475183823529411,0.6566666666666666,0.6016483516483516
64,0.7285185185185186,0.7309027777777778,0.6411290322580645,0.6985988425220835,0.8407738095238096,0.501953125
65,0.8041866028708136,0.6618663594470044,0.6199677938808373,0.7490336009515313,0.6894586894586894,0.7266666666666667
66,0.7702380952380953,0.7104779411764706,0.741087962962963,0.7455825097334531,0.7546666666666667,0.5233516483516484
67,0.8174641148325359,0.6461301044634379,0.5664351851851851,0.664788303381054,0.8363095238095237,0.5426666666666666
68,0.7292555713608345,0.6934667586841501,0.7075609756097561,0.7500000000000001,0.8584229390681003,0.49404761904761907
69,0.8089277279168635,0.7143522833178005,0.7508610792192882,0.7397471477027443,0.75,0.6892230576441102
70,0.7999064983637213,0.6388824751789425,0.7100694444444444,0.6923536439665472,0.5833333333333333,0.6362007168458781
71,0.8273087686567164,0.6688863375430539,0.665668202764977,0.7036363636363636,0.6766381766381766,0.7109375
72,0.7802314596126595,0.6586238743939044,0.719598583234947,0.701015531660693,0.5454545454545454,0.7083333333333334
73,0.7366946778711485,0.6489583333333333,0.6829660238751147,0.7795031055900621,0.42000000000000004,0.7586206896551725
74,0.7862470862470862,0.7192129629629629,0.6179917279411764,0.7480654761904761,0.7022792022792024,0.5815047021943573
75,0.8193473193473194,0.7400045955882353,0.7214520676691729,0.7419306184012067,0.57625,0.5699404761904763
76,0.7644927536231882,0.7530480791350358,0.6530994152046784,0.7329072532699168,0.695924764890282,0.6225071225071226
77,0.7835026608611514,0.6877349624060151,0.6946231617647058,0.6798442647499251,0.6559139784946236,0.5686813186813187
78,0.7488262910798122,0.7481006647673314,0.7007619487416301,0.598340874811463,0.8266666666666667,0.7021943573667712
79,0.7563231850117096,0.733065442020666,0.6536075367647058,0.6654411764705882,0.7202380952380952,0.716796875
80,0.8522248243559719,0.6319300667126755,0.673229263746505,0.7250673854447439,0.7967032967032968,0.41964285714285715
81,0.7778568041725936,0.6908318014705883,0.6314338235294117,0.7153030303030303,0.7250712250712251,0.6183333333333334
82,0.8246268656716419,0.712962962962963,0.7044346412816346,0.7450980392156863,0.7752976190476191,0.5104166666666667
83,0.7871028923660504,0.6784156142365099,0.657502329916123,0.654192546583851,0.7416666666666667,0.6810035842293907
84,0.7768149882903982,0.6957497048406139,0.7301951779563719,0.7092848557692306,0.586894586894587,0.484375
85,0.728813559322034,0.7348484848484849,0.7145029239766082,0.7475468331846564,0.5863095238095237,0.69140625
86,0.8032959326788218,0.7254428341384863,0.6581550494593973,0.660195707070707,0.6226666666666667,0.6983333333333334
87,0.7892271662763466,0.7215320910973084,0.7378844361602983,0.761006289308176,0.6611253196930946,0.6208791208791209
88,0.8048552754435108,0.7516084558823529,0.6856452726017943,0.6553571428571429,0.7877492877492878,0.5568181818181818
89,0.7732394366197184,0.6783625730994152,0.6647673314339981,0.6708898944193062,0.5848214285714286,0.6129032258064516
90,0.7446445959104188,0.6781939338235294,0.604561403508772,0.7087813620071685,0.744,0.5897435897435898
91,0.8436911487758946,0.685419058553387,0.7512637867647058,0.7715773809523809,0.6786833855799372,0.6488095238095237
92,0.7489495798319328,0.696227283183805,0.7151549942594718,0.7332738626226585,0.7115384615384616,0.7033333333333334
93,0.7842105263157895,0.6779641544117647,0.6778500116090086,0.7646780303030303,0.6285266457680251,0.5759803921568627
94,0.785097947761194,0.7447576887232059,0.6513097426470589,0.7105420784666067,0.40666666666666673,0.6524216524216524
95,0.782105525136884,0.7128378378378378,0.6835748792270532,0.6641791044776119,0.6966145833333334,0.6039426523297491
96,0.6817438055165965,0.6295063145809414,0.6913892078071183,0.7093369015759738,0.6826666666666666,0.4498432601880878
97,0.7467350746268657,0.6877869605142333,0.6822115384615385,0.6162652393696105,0.5373333333333333,0.6648351648351648
98,0.8291079812206573,0.6801242236024844,0.6525345622119816,0.7746394230769231,0.7193732193732194,0.6827956989247311
99,0.8369514472455649,0.6449908088235294,0.7141537751096745,0.7262121212121213,0.6677115987460815,0.44623655913978494
100,0.7461029759093056,0.7105625717566018,0.7448741845293569,0.7314955833079502,0.6845238095238095,0.6398809523809524
101,0.6740506329113924,0.6605847953216375,0.6362801377726751,0.7331845238095238,0.7738095238095238,0.6414835164835164
102,0.8296037296037296,0.656712962962963,0.6457175925925925,0.7286648825453463,0.7147335423197493,0.5223214285714286
103,0.8166276346604215,0.6555555555555557,0.7147288602941178,0.6889681831697889,0.71,0.71875
104,0.7583333333333333,0.7058553386911597,0.6925115207373271,0.7069753274444107,0.5274725274725275,0.575
105,0.7858812529219261,0.6779316933365178,0.6580882352941176,0.6779433681073026,0.7619047619047619,0.8307291666666666
106,0.7710378681626929,0.7100230414746543,0.7450057405281287,0.7000598981731058,0.708,0.6236263736263735
107,0.7826291079812207,0.7021052631578948,0.7240740740740741,0.7983942908117752,0.7886904761904762,0.65625
108,0.737062937062937,0.6924497806511198,0.7112951460777547,0.7227752639517345,0.75,0.4916666666666667
109,0.8236461251167133,0.5849779428836777,0.6306712962962963,0.6797619047619048,0.5862068965517241,0.652
110,0.7764568764568766,0.6478385478863148,0.7203214695752009,0.7209336901575973,0.6802507836990596,0.5639880952380952
111,0.7564285714285715,0.7225413602941175,0.6587962962962963,0.7073974243785565,0.7000000000000001,0.5824372759856631
112,0.8585680751173709,0.71875,0.6758064516129032,0.7628912071535023,0.7991452991452992,0.5906666666666667
113,0.7789179104477612,0.6787683823529412,0.6477191306424648,0.7522691705790296,0.6497252747252747,0.5673981191222571
114,0.7805999032414126,0.6805555555555556,0.6320276497695853,0.6687199519230769,0.7592592592592593,0.6946666666666667
115,0.7564282374941562,0.7329506314580941,0.67688246097337,0.619718309859155,0.6883333333333334,0.7782738095238095
116,0.7642257462686568,0.7561090225563911,0.7141537751096745,0.7227272727272728,0.7116666666666667,0.6128526645768025
117,0.809640522875817,0.7162195121951221,0.6489981360671015,0.7466547725245317,0.7450980392156863,0.6666666666666666
118,0.7313612313612313,0.7254361799816345,0.6595500459136823,0.7927120669056154,0.7288401253918495,0.5188087774294671
119,0.7271662763466042,0.5938934802571166,0.6669360424844147,0.7248826291079812,0.6692789968652038,0.7109375
120,0.7309490416082282,0.7499422766104826,0.7046044864226683,0.7071535022354695,0.7852664576802508,0.6666666666666666
121,0.7651515151515152,0.6236213235294118,0.7758458646616542,0.7227752639517346,0.5716845878136201,0.5684523809523809
122,0.7430555555555556,0.761416589002796,0.6535017221584386,0.7327223557692307,0.7508960573476702,0.7706666666666666
123,0.7749414519906324,0.6855338691159587,0.7466130884041331,0.656547619047619,0.632992327365729,0.7213333333333333
124,0.829047619047619,0.6223832528180354,0.7363949483352468,0.6493987049028677,0.8159340659340659,0.5844155844155844
125,0.7863487611033193,0.7169590643274854,0.6980676328502415,0.6956521739130435,0.7606837606837608,0.6116666666666667
126,0.7913945895522388,0.6443548387096774,0.6738628492265065,0.6857575757575758,0.6253918495297806,0.5391849529780565
127,0.8362997658079625,0.7509319664492078,0.6795726102941176,0.7421875,0.6515151515151516,0.5703125
128,0.8137826492537313,0.7109953703703703,0.649407940561876,0.7119047619047619,0.8448275862068966,0.5982142857142857
129,0.8240348399246705,0.6910009182736455,0.681944123758947,0.7120130835563485,0.7478632478632479,0.62109375
130,0.7133971291866028,0.7778033088235294,0.6288194444444445,0.6995535714285714,0.7727272727272727,0.6616666666666666
131,0.8235431235431235,0.71484375,0.6631433823529411,0.7343951093951093,0.8346666666666667,0.7351097178683386
132,0.7177609825224375,0.6339839265212399,0.7344907407407408,0.6766214177978884,0.78125,0.7261904761904762
133,0.7583845063769485,0.775713954028326,0.5990338164251208,0.7336090686274509,0.625,0.6021505376344085
134,0.7484805984104721,0.6413618587531631,0.6886792452830188,0.6622063633660422,0.5750000000000001,0.6666666666666667
135,0.811072261072261,0.7115958668197475,0.6415919024614676,0.7768181818181819,0.7395833333333333,0.6774193548387096
136,0.7757619738751814,0.6716417910447762,0.6433712560947296,0.6672619047619048,0.8241758241758244,0.6324404761904762
137,0.7493914313534568,0.7479796813668899,0.7117483166937544,0.7177298592392931,0.5997150997150997,0.5922619047619048
138,0.7670401493930905,0.7579365079365079,0.743663594470046,0.726564839772387,0.76,0.56
139,0.7025012025012025,0.6710648148148147,0.6606978879706153,0.7397424378556454,0.7435897435897436,0.7333333333333333
140,0.7681818181818183,0.7295496323529412,0.6050275482093663,0.6733170880292415,0.8422939068100358,0.65625
141,0.8133489461358314,0.6540142627099148,0.6349537037037036,0.6800193050193051,0.651098901098901,0.77
142,0.7911332385016596,0.6780538302277432,0.6847301951779565,0.6202380952380953,0.6966145833333334,0.654121863799283
143,0.6599576271186441,0.6520833333333333,0.7223372440763745,0.7272727272727273,0.5372023809523809,0.5497835497835497
144,0.7537400654511455,0.7362132352941176,0.7652123995407578,0.7211624441132637,0.7093333333333334,0.6599999999999999
145,0.7438359412043624,0.695486111111111,0.7124220734241515,0.6946179006839132,0.5933333333333333,0.5734767025089605
146,0.7769248937175248,0.6646383467278989,0.7444857209194335,0.7533143939393938,0.69140625,0.5833333333333333
147,0.7161531279178338,0.7005280073461891,0.6516682330827068,0.7298642533936651,0.7884615384615383,0.5268817204301075
148,0.8036380597014925,0.6891891891891891,0.7616532721010332,0.7213040865384616,0.6277472527472527,0.5085470085470085
149,0.7367928938756427,0.664049873008543,0.7149253731343284,0.7307575757575758,0.6680911680911681,0.6868131868131868
150,0.7194496268656717,0.6576349024110218,0.6935891544117647,0.7038690476190476,0.6339285714285715,0.5441176470588235
151,0.7501165501165502,0.6775045955882353,0.6877152698048221,0.7314215232809127,0.8159340659340659,0.7202380952380952
152,0.6832399626517274,0.7098822442853844,0.6128844361602983,0.7736214605067064,0.5956112852664577,0.5344827586206897
153,0.7598387861545755,0.6798023897058822,0.6589203582667635,0.6470938897168405,0.6994949494949496,0.6780626780626781
154,0.7861811391223157,0.6568921727083814,0.7117483166937543,0.69026284348865,0.782967032967033,0.5609318996415771
155,0.7698412698412699,0.7448909299655567,0.6686567164179105,0.7037707390648568,0.6471861471861473,0.510752688172043
156,0.7562825983878615,0.6622939400975156,0.6305299539170506,0.6723981900452489,0.7905982905982906,0.616
157,0.7879953379953382,0.6267703738100765,0.6469012115563839,0.7398446833930705,0.6711309523809523,0.4672364672364673
158,0.7706872370266479,0.5924775707384402,0.6560202205882353,0.7071535022354695,0.8853046594982079,0.6695156695156695
159,0.8306489262371616,0.5656140350877193,0.7218140068886337,0.7171130952380952,0.5253333333333333,0.6293333333333333
160,0.80765639589169,0.6324884792626727,0.7087646652864044,0.7396969696969696,0.6126373626373627,0.5555555555555556
161,0.8045667447306791,0.6767885898320681,0.7067738231917335,0.7418777943368107,0.703125,0.6483516483516483
162,0.8758741258741259,0.6733685661764707,0.7475040631530068,0.7280465949820788,0.7108262108262109,0.6565934065934066
163,0.7356643356643356,0.695882217621348,0.6257175660160735,0.7665774606006541,0.7455357142857142,0.7723214285714286
164,0.8009538152610441,0.6979912260447934,0.6871394230769231,0.673469387755102,0.6133333333333333,0.48046875
165,0.8223468910705938,0.6515988037727168,0.7128906249999999,0.5809954751131222,0.6313131313131313,0.6294642857142858
166,0.7324009324009324,0.6804520037278659,0.7169244978065112,0.7188988095238095,0.8273809523809524,0.6300940438871473
167,0.8157096171802054,0.7028191985088537,0.684645852749301,0.6417701863354037,0.6487455197132617,0.5219435736677116
168,0.7604944029850746,0.6789896670493686,0.7190619921058741,0.6251578282828283,0.7142857142857144,0.6593406593406593
169,0.7634032634032635,0.663594470046083,0.7239669421487602,0.7170035671819263,0.6933333333333334,0.6466666666666667
170,0.8531949626865671,0.7465277777777778,0.6604486422668241,0.7688076122509664,0.7744360902255638,0.5803571428571429
171,0.7937939110070259,0.712545955882353,0.619990680335508,0.6786363636363636,0.628,0.5683333333333334
172,0.8123249299719888,0.6476958525345623,0.6640266299357209,0.656259292298543,0.7,0.7173333333333334
173,0.7891538101916784,0.7262756869083353,0.7002304147465437,0.744136460554371,0.6789215686274509,0.6523297491039427
174,0.7990196078431372,0.6845340545856897,0.7137096774193549,0.768018018018018,0.612,0.71
175,0.832051282051282,0.6533777573529411,0.6505787037037036,0.722072476789458,0.6451612903225805,0.7838541666666667
176,0.7824463118580766,0.7300091911764707,0.6709490740740741,0.7985429675884625,0.7648902821316614,0.5439560439560439
177,0.7996487119437939,0.6902716508010215,0.6500474833808167,0.6668154761904762,0.6016666666666667,0.5517241379310345
178,0.7532863849765258,0.6728650137741047,0.6542443064182195,0.7444444444444444,0.7799479166666667,0.7857142857142857
179,0.8024475524475524,0.6573099415204678,0.6864583333333334,0.6070788530465949,0.8458781362007168,0.535
180,0.8181475903614457,0.6291474654377881,0.5652274301546987,0.7456035767511177,0.7037617554858935,0.6766381766381766
181,0.7530345471521942,0.6313549574419139,0.6657615112160566,0.692387749033601,0.9200626959247649,0.5586666666666666
182,0.7523419203747073,0.6743246363426459,0.6756198347107438,0.806829268292683,0.6326164874551972,0.635
183,0.7516595542911333,0.6875000000000001,0.713605758068261,0.652890086852351,0.49002849002849,0.5183333333333333
184,0.7657061880018896,0.6814108455882353,0.7019761029411764,0.740909090909091,0.6578947368421052,0.6813186813186812
185,0.7980861244019138,0.6615349264705883,0.6458527493010252,0.7286612758310872,0.7884012539184952,0.5649350649350648
186,0.8011204481792717,0.7097998619737752,0.6341911764705883,0.6901639344262295,0.666015625,0.6823361823361824
187,0.7195550351288056,0.7320640817274205,0.7221966911764706,0.5760706798442647,0.8440860215053764,0.6802507836990596
188,0.8590102707749766,0.6808999081726353,0.7421052631578946,0.7287933094384709,0.6339031339031339,0.6560102301790282
189,0.785093896713615,0.7099415204678363,0.6589761248852158,0.7294082664287839,0.6909340659340659,0.7233333333333334
190,0.7744869402985074,0.6663588085892403,0.6707001879699248,0.7221212121212122,0.7749360613810741,0.4686609686609687
191,0.7655011655011655,0.6480331262939958,0.7679678530424798,0.6793363499245852,0.6634615384615384,0.6505376344086021
192,0.8248600746268656,0.6965762867647058,0.7274305555555556,0.7020609318996416,0.6990595611285266,0.5216666666666667
193,0.7691678354371202,0.7634902411021814,0.6007881538094101,0.6745156482861401,0.54,0.6652421652421653
194,0.81192549588776,0.6675849403122129,0.7371031746031746,0.7247360482654601,0.6766666666666666,0.7207977207977208
195,0.8474256022673594,0.7130884041331803,0.6914943609022557,0.6928337793636634,0.4843260188087774,0.6068376068376069
196,0.8620527306967984,0.7267239377757139,0.5984443928488508,0.7187779433681072,0.7197802197802198,0.3176638176638177
197,0.7587535014005602,0.6189437428243398,0.6681619507706464,0.7484848484848485,0.761904761904762,0.728021978021978
198,0.8013182674199623,0.6272514619883041,0.6851461988304094,0.6298292902066487,0.5266457680250783,0.5654761904761905
199,0.7278688524590164,0.7381171067738233,0.5892732760622242,0.7305854241338112,0.7083333333333333,0.4871794871794872
200,0.747887323943662,0.695292766934558,0.6812278630460449,0.6977299880525688,0.6456043956043956,0.8226666666666668
201,0.79377990430622,0.7411191084281401,0.7607142857142857,0.7156564118184587,0.7300000000000001,0.6974921630094043
202,0.7982994803967879,0.6467328561533134,0.7426691295312862,0.6810843740481267,0.7294372294372294,0.6565934065934066
203,0.7728821811100292,0.7421875,0.6497685185185185,0.743030303030303,0.7053291536050157,0.6837606837606838
204,0.7902810304449649,0.6438466866774417,0.6414223043177096,0.671754548257786,0.7023809523809523,0.6206896551724138
205,0.8163170163170164,0.7302083333333333,0.5994212962962963,0.771905637254902,0.6396011396011396,0.7797619047619048
206,0.7364197530864196,0.6703041560250754,0.6243990384615384,0.7763392857142857,0.49103942652329746,0.5299145299145299
207,0.853641456582633,0.6017221584385763,0.6385763490241103,0.5877794336810729,0.6756272401433692,0.48849104859335035
208,0.8088235294117647,0.7695906432748538,0.7210355235662875,0.725297619047619,0.4791666666666667,0.5281329923273657
209,0.8001422475106685,0.6931712962962964,0.6644880174291938,0.7337198929527207,0.6106770833333333,0.5116666666666667
210,0.7754435107376284,0.7366727941176471,0.6811594202898552,0.7410050550104074,0.5659340659340658,0.5714285714285714
211,0.6496221067548418,0.6452286974692361,0.629276693455798,0.7342723004694836,0.6666666666666665,0.5433333333333333
212,0.7312354312354313,0.6239935587761675,0.7023234414538763,0.7279146634615384,0.6679999999999999,0.713166144200627
213,0.8341572504708099,0.6530940878766966,0.6278801843317974,0.6091989034419738,0.7307692307692307,0.6620879120879121
214,0.7946470313230481,0.713888888888889,0.6982818667285813,0.691549295774648,0.6111111111111112,0.525
215,0.719187675070028,0.7217621348056131,0.6313189338235294,0.7177347242921014,0.7133333333333334,0.560546875
216,0.7908958130477116,0.7158438576349023,0.5836405529953916,0.685,0.7749360613810742,0.5879120879120879
217,0.7231931979215871,0.7178276269185361,0.6882460973370065,0.6724702380952381,0.8066666666666668,0.5270655270655271
218,0.7315592903828197,0.6979334098737084,0.664179104477612,0.6692925089179548,0.6326164874551972,0.5606060606060606
219,0.8013538748832866,0.6937196952205034,0.6200371488274902,0.6959761549925484,0.6923076923076924,0.58
220,0.7703222703222702,0.7073836657169991,0.7342415146617409,0.615234375,0.5830721003134796,0.56640625
221,0.731299672744273,0.6176607642124885,0.7049180327868854,0.7476218787158144,0.7421652421652423,0.564453125
222,0.7713745866792632,0.6932444852941175,0.7567287784679089,0.7622042527702906,0.5933503836317136,0.5882352941176471
223,0.7511655011655012,0.6190476190476191,0.6416531978757793,0.7904411764705882,0.7364672364672363,0.7410714285714285
224,0.7364194615021257,0.6357060849598163,0.5969848053181387,0.7507467144563917,0.6633333333333333,0.4806547619047619
225,0.7878787878787878,0.6622415413533834,0.7210103329506314,0.7505279034690799,0.7005208333333333,0.505859375
226,0.8117096018735364,0.7177326252597552,0.7008264462809918,0.7244835029293865,0.6733333333333333,0.6484375
227,0.7442730247779337,0.7336842105263158,0.6668962350780533,0.7576164874551973,0.7601880877742947,0.7166666666666667
228,0.7087220149253732,0.6866819747416761,0.5404411764705882,0.6787330316742082,0.66015625,0.6085164835164836
229,0.7693219535324798,0.6489898989898989,0.7501152073732719,0.7136867325546571,0.7961309523809524,0.6809895833333334
230,0.7399720149253731,0.5901639344262295,0.7220410065237651,0.7222717811477848,0.5853333333333333,0.609717868338558
231,0.7168618266978922,0.6587962962962962,0.709935514688321,0.6847395674687785,0.7649572649572649,0.6951566951566952
232,0.8394109396914446,0.6455652573529411,0.7306451612903226,0.6949329359165424,0.8266666666666665,0.6236263736263736
233,0.7988572761194029,0.6787045666356012,0.7504179603534751,0.759375,0.6990595611285266,0.5699404761904762
234,0.8295668549905837,0.7322084481175389,0.668569431500466,0.6805889423076923,0.5984848484848485,0.5826666666666667
235,0.7948717948717949,0.712987012987013,0.6675086107921928,0.7049180327868853,0.609375,0.796875
236,0.8009367681498829,0.6274532440544909,0.6497012867647058,0.6807575757575758,0.8005115089514065,0.6481481481481481
237,0.8267882187938289,0.7275132275132276,0.6423391812865498,0.6991341991341992,0.6965811965811965,0.60546875
238,0.7899159663865546,0.5992647058823529,0.7081801470588235,0.697196559413826,0.8392857142857142,0.5705329153605015
239,0.8176100628930818,0.6980324074074075,0.760110294117647,0.7447729988052568,0.501953125,0.5344827586206896
240,0.7730046948356808,0.6893327176171784,0.6292509191176471,0.803921568627451,0.7135416666666667,0.6080729166666666
241,0.7245238095238095,0.649126838235294,0.6652892561983471,0.6775980832584606,0.3896103896103896,0.5989010989010989
242,0.7332159624413146,0.6804433156314939,0.6348714416896235,0.7219235364396654,0.5872395833333334,0.5299479166666667
243,0.7694835680751173,0.666087962962963,0.6998847926267282,0.6398622342018568,0.7568681318681318,0.765625
244,0.7796451914098973,0.6960761550963548,0.5944674012855831,0.7387878787878788,0.616,0.5642633228840125
245,0.7533191085822665,0.6490683229813664,0.7360983455882353,0.7505330490405118,0.4821428571428572,0.7720588235294117
246,0.8099906629318394,0.655184331797235,0.679722951994268,0.6840909090909091,0.76953125,0.7163009404388715
247,0.7918480890179004,0.6806860902255638,0.6256060955899331,0.6852351003294399,0.6085164835164835,0.5188087774294671
248,0.7910830999066294,0.7173713235294118,0.6417459948920362,0.6862745098039217,0.38999999999999996,0.660968660968661
249,0.7590711175616836,0.7422360248447206,0.6228473019517795,0.716796875,0.8528138528138527,0.5
250,0.7231182795698925,0.6885904499540862,0.6285714285714286,0.6874812818209044,0.8883333333333333,0.697265625
251,0.8019047619047619,0.6571198527720267,0.7314516129032258,0.7204252770290506,0.6296296296296298,0.5327380952380952
252,0.7463818860877686,0.7010569852941178,0.7173206408172742,0.7193740685543963,0.8857142857142857,0.6191222570532915
253,0.7822843822843824,0.6954887218045113,0.7320601851851851,0.7203777033201341,0.596774193548387,0.604
254,0.746035447761194,0.708294930875576,0.650390625,0.7244047619047618,0.7831541218637993,0.6575520833333334
255,0.7746478873239437,0.7347033017778805,0.6543269230769231,0.7320075757575757,0.6497252747252747,0.6780626780626781
