,Dahl2021_p,Bilgory2023_p,LopezPerez2020_p,DeHundt2012_score,Burgos2010_score,Tasnim2012_score
61,0.7151629664619744,0.6169651056014691,0.6005284926470589,0.5886574074074074,0.48566308243727596,0.4193548387096774
62,0.7161531279178338,0.6175523349436394,0.6005509641873279,0.5893558069729855,0.4866071428571428,0.4200626959247649
63,0.7166666666666666,0.6176607642124885,0.6007881538094101,0.5907411683214038,0.48809523809523814,0.4200626959247649
64,0.7167447306791569,0.6177419354838709,0.6026328052190121,0.5937796771130105,0.492,0.4202279202279201
65,0.7168618266978922,0.6178947368421053,0.6031709558823529,0.5940092165898617,0.49287749287749283,0.4219948849104859
66,0.7174641148325359,0.6185661764705882,0.6041331802525832,0.5949074074074074,0.49350649350649345,0.4229390681003585
67,0.7175536881419234,0.6189437428243398,0.6044776119402986,0.5949367088607594,0.493730407523511,0.423076923076923
68,0.7175644028103044,0.6190476190476191,0.6044776119402986,0.5950631458094144,0.49529780564263315,0.423828125
69,0.7177380952380953,0.6196759259259259,0.604561403508772,0.5961671669360424,0.49529780564263326,0.4245014245014245
70,0.7177609825224375,0.619718309859155,0.6047932330827068,0.5962826137150774,0.49529780564263326,0.4247311827956989
71,0.7178321678321679,0.619894912825412,0.6050275482093663,0.5965750232991613,0.49553571428571425,0.42533333333333334
72,0.7179756895745676,0.6198955365622032,0.6057580682609705,0.5968598476102517,0.4958791208791209,0.42578125
73,0.718095238095238,0.6202895220588235,0.6064379699248119,0.5977037887485648,0.49686520376175547,0.42582417582417587
74,0.7181669776119403,0.6203508771929825,0.6071428571428572,0.598089468779124,0.49783549783549785,0.425925925925926
75,0.7182669789227166,0.6203917050691244,0.6074091332712022,0.5981718898385566,0.498046875,0.42833333333333334
76,0.7185406698564591,0.6204044117647058,0.6078272916185639,0.5984443928488508,0.4985754985754986,0.4310344827586207
77,0.7186480186480186,0.6206418840914338,0.6085005903187721,0.5984761025167399,0.5,0.43131868131868134
78,0.7188811188811189,0.6211251435132032,0.6099608925695883,0.5991963260619977,0.5016666666666667,0.43154761904761907
79,0.7191142191142191,0.6215780998389694,0.6101754385964911,0.5992842299699839,0.5029761904761905,0.43154761904761907
80,0.719187675070028,0.6216374269005848,0.6101851851851852,0.600071225071225,0.504,0.43154761904761907
81,0.7194379391100703,0.6216681985294118,0.6103148496240602,0.6001152073732718,0.505,0.432
82,0.7194496268656716,0.6218979779411764,0.6105238970588236,0.600417924309264,0.5071684587813621,0.432
83,0.7194496268656717,0.6219117986608174,0.6114055299539171,0.6006523765144455,0.5078125,0.43260188087774293
84,0.7195550351288056,0.6223832528180354,0.6128844361602983,0.6006523765144455,0.5078369905956113,0.43333333333333335
85,0.7196009389671361,0.6233065442020665,0.6129629629629629,0.6008187134502925,0.508,0.435
86,0.7196119682094436,0.6235334713595584,0.613203214695752,0.6014678471575023,0.5089605734767024,0.43543956043956045
87,0.7198135198135198,0.6236213235294118,0.6135110294117647,0.6018173345759553,0.5116666666666667,0.43666666666666665
88,0.72004662004662,0.6237589471253753,0.6146723646723646,0.6018890200708383,0.5119047619047619,0.4366666666666667
89,0.7204918032786886,0.6239659926470589,0.6150921658986175,0.6020243846330803,0.5126262626262625,0.4375
90,0.7207259953161592,0.6239935587761675,0.6156682027649769,0.6021668219944082,0.5130208333333333,0.4375
91,0.7209790209790209,0.6244125939849624,0.615668202764977,0.6025462962962962,0.5133333333333333,0.43833333333333335
92,0.7220122815304677,0.6245408631772268,0.615827007131355,0.6029850746268656,0.5137362637362637,0.43887147335423204
93,0.7225995316159249,0.6247968423496634,0.6160240129300393,0.6039170506912442,0.5140664961636828,0.43887147335423204
94,0.7231182795698925,0.626036866359447,0.6161882893226176,0.6041073124406459,0.5148809523809523,0.439068100358423
95,0.7231931979215871,0.626036866359447,0.6162790697674418,0.604247990815155,0.5148809523809524,0.4395604395604395
96,0.723429381199811,0.626263786764706,0.6164858000461786,0.604248441468483,0.515,0.44
97,0.7235857877512857,0.6262672811059908,0.6167650531286895,0.6043198529411764,0.515,0.44000000000000006
98,0.7236842105263156,0.6262987762641422,0.6168091168091169,0.6043628013777267,0.5156695156695157,0.44140625
99,0.7240198393953707,0.6267703738100765,0.6169394841269842,0.6043802423112767,0.5156739811912225,0.44155844155844154
100,0.7245238095238095,0.6268656716417911,0.6171348966798236,0.6044347426470589,0.5161290322580645,0.44159544159544156
101,0.7246411483253588,0.6272514619883041,0.6177772600186393,0.6045138888888889,0.5164835164835165,0.44159544159544156
102,0.7248826291079813,0.6274532440544909,0.6179917279411764,0.6050281954887218,0.5172413793103449,0.4416666666666667
103,0.7252284752284752,0.6275545350172216,0.6181020549526668,0.6051456766917294,0.517578125,0.44200626959247646
104,0.7252567693744164,0.6282795449268632,0.6192396313364056,0.6055900621118012,0.5178571428571428,0.4423076923076923
105,0.7254558204768584,0.6283564814814815,0.6194444444444445,0.6061059907834101,0.5178571428571428,0.44245524296675187
106,0.725936462778568,0.6284730195177957,0.6195177956371987,0.6063145809414465,0.5186666666666666,0.4426666666666667
107,0.7263418079096046,0.6285615808823529,0.6195601851851852,0.6064327485380118,0.5189393939393939,0.44270833333333326
108,0.7266245909303412,0.6288768796992481,0.6196227283183805,0.6064419302701455,0.5192307692307693,0.4430199430199431
109,0.7269303201506592,0.6289394985047159,0.619829963235294,0.6068476977567887,0.5197132616487454,0.4430199430199431
110,0.7271455223880596,0.629069498960979,0.6198299632352942,0.6072330654420206,0.5197132616487455,0.44399999999999995
111,0.7271662763466042,0.6291474654377881,0.6199483082706767,0.6073232323232323,0.51994301994302,0.44444444444444453
112,0.7278688524590164,0.6293658088235294,0.6199677938808373,0.6075256290773533,0.5208333333333334,0.44494047619047616
113,0.7281690140845071,0.6295063145809414,0.6199770378874857,0.607577497129736,0.521484375,0.44505494505494503
114,0.7285185185185186,0.6296992481203008,0.619990680335508,0.6084710743801652,0.521505376344086,0.445141065830721
115,0.728813559322034,0.6299881936245574,0.6200371488274902,0.6086354190718078,0.5219435736677115,0.4453125
116,0.7288615965989607,0.6309988518943742,0.6205069124423963,0.6088404133180252,0.5232974910394266,0.4464285714285714
117,0.729137529137529,0.631113662456946,0.6206018518518519,0.6089024390243902,0.5233333333333333,0.4464285714285714
118,0.7292555713608345,0.6311742777260019,0.620852534562212,0.6091597796143251,0.5234375,0.4464285714285715
119,0.729341736694678,0.6313549574419139,0.6209788602941176,0.6092996555683122,0.524,0.44802867383512546
120,0.7294020715630884,0.6314139772463433,0.621002990568208,0.6096158270071314,0.5247252747252746,0.4482758620689655
121,0.7295465170640486,0.6314614661654134,0.6215654583237128,0.609705131181797,0.5247395833333333,0.44871794871794873
122,0.7297202797202799,0.631572904707233,0.6221426922188871,0.6100780532598716,0.525,0.44921875
123,0.7297846889952153,0.6317567567567567,0.6221426922188871,0.6101362271992612,0.525974025974026,0.4498207885304659
124,0.7298594847775176,0.6317972350230414,0.6224561403508773,0.6102941176470588,0.5266457680250783,0.45000000000000007
125,0.7300469483568075,0.6319300667126755,0.6228110599078341,0.6105238970588235,0.5270655270655271,0.45000000000000007
126,0.7302107728337237,0.6322380514705882,0.6228473019517795,0.6108771929824561,0.5281385281385281,0.4505494505494506
127,0.7306436567164178,0.6323020087739551,0.6228473019517795,0.6109070034443169,0.529296875,0.45141065830721
128,0.7307152875175316,0.6323976608187135,0.6232638888888888,0.6109834558823529,0.5297619047619049,0.45141065830721006
129,0.7307598039215686,0.6324678308823529,0.6235280535673055,0.6112906949896098,0.5299479166666666,0.45199999999999996
130,0.7309133489461359,0.6324884792626727,0.6236213235294119,0.611520737327189,0.5304659498207885,0.4523809523809524
131,0.7309490416082282,0.6325827205882353,0.6237426900584795,0.6117998163452709,0.5306905370843991,0.453125
132,0.7312354312354313,0.6326201978375892,0.6238198983297022,0.6119815668202765,0.53125,0.453125
133,0.731299672744273,0.6326315789473683,0.6238479262672811,0.6120293847566575,0.5313479623824451,0.453125
134,0.7313612313612313,0.6326483491110598,0.6242236024844721,0.6120551090700344,0.5349999999999999,0.45312500000000006
135,0.7315592903828197,0.6328712406015037,0.6243990384615384,0.6121854613233924,0.53515625,0.45329670329670324
136,0.7320512820512821,0.6332720588235293,0.6244516277995844,0.6123842592592592,0.53515625,0.45333333333333337
137,0.7320843091334895,0.6335719233433388,0.6247685185185186,0.6124423963133641,0.5356125356125356,0.4544159544159545
138,0.7321092278719398,0.6339613970588236,0.6249114521841794,0.612491293243557,0.5357142857142857,0.45454545454545453
139,0.7322761194029851,0.6339839265212399,0.625,0.6125576036866359,0.5360501567398119,0.4545454545454546
140,0.7324009324009324,0.634575569358178,0.6251152073732719,0.613366571699905,0.5370879120879121,0.455
141,0.7326097105508871,0.635244950081263,0.6256060955899331,0.6135476463834674,0.537109375,0.45500000000000007
142,0.7326340326340326,0.6353009259259259,0.6257175660160735,0.613715077349342,0.5386666666666666,0.4551971326164875
143,0.7328154425612052,0.6357060849598163,0.6257378984651711,0.6137566137566138,0.54,0.4560439560439561
144,0.7328190743338009,0.6357996323529412,0.6258323765786453,0.6142326445321569,0.5401785714285714,0.45733333333333337
145,0.7330528284244974,0.6358294930875577,0.6258657750179126,0.6146318732525629,0.5412186379928315,0.4583333333333333
146,0.7332159624413146,0.6359357060849599,0.6264221035523566,0.6148617511520739,0.5416666666666666,0.45833333333333337
147,0.7333333333333334,0.6362903225806451,0.6270969245107176,0.6148648648648648,0.5425824175824175,0.4586666666666666
148,0.7337540906965873,0.6366459627329193,0.6274397244546498,0.6151315789473684,0.54296875,0.45868945868945876
149,0.7337570621468926,0.6368055555555556,0.6276841376125606,0.6152774553053169,0.5433333333333333,0.4587912087912087
150,0.7344262295081968,0.6370720188902007,0.6278801843317974,0.6153665413533835,0.5439999999999999,0.4587912087912088
151,0.7344553529686769,0.6371714643304129,0.6279123951537744,0.6159586681974742,0.5441919191919192,0.4592476489028213
152,0.734491604477612,0.637334571627583,0.6285714285714286,0.6160386029411764,0.5442708333333334,0.4592476489028213
153,0.734593837535014,0.6374971138305241,0.6287094547964113,0.6161946259985476,0.5446428571428571,0.4598214285714286
154,0.7348183175709306,0.637557603686636,0.6288194444444445,0.6168202764976959,0.545,0.4598214285714286
155,0.7353652636671505,0.6377018043684711,0.6291322314049588,0.6168428308823529,0.5453333333333334,0.4601139601139601
156,0.735480093676815,0.6379589009466635,0.629147465437788,0.61699196326062,0.5455840455840455,0.460573476702509
157,0.7355477855477855,0.637962962962963,0.6292509191176471,0.6170395869191051,0.5461309523809523,0.46238244514106586
158,0.7356403013182674,0.6380787037037037,0.6292509191176471,0.6176267281105992,0.5461309523809524,0.462962962962963
159,0.7356643356643356,0.6380974264705882,0.629276693455798,0.6176808266360504,0.5467032967032966,0.4632352941176471
160,0.7356643356643356,0.6382488479262671,0.6295913682277319,0.6177685950413223,0.5476190476190476,0.4633333333333334
161,0.7358776844070962,0.6382562686910513,0.6296211251435131,0.6180124223602483,0.5476190476190477,0.46394984326018807
162,0.7360909530720853,0.6383625730994152,0.6296296296296295,0.6182175017317016,0.5476190476190477,0.4639498432601882
163,0.7361308677098151,0.6383712905452036,0.6299746951920865,0.6183597390493942,0.5481770833333334,0.464
164,0.7361826697892272,0.6384297520661157,0.6303998161764706,0.6184118876247968,0.54858934169279,0.4642857142857143
165,0.7363013698630136,0.6385569852941176,0.6305299539170506,0.6185483870967743,0.55,0.4642857142857143
166,0.7364194615021257,0.6388248847926267,0.6306295955882353,0.6187092264678471,0.5505952380952381,0.4643874643874645
167,0.7364197530864196,0.6388283708545146,0.6306712962962963,0.6191084281402368,0.5508241758241759,0.46484375
168,0.7364422627395979,0.6388824751789425,0.6309742647058824,0.619140625,0.5512820512820513,0.46499999999999997
169,0.7366946778711485,0.6393518518518518,0.6310320942045717,0.6194444444444444,0.5533854166666666,0.4666666666666667
170,0.7367224880382774,0.6394628099173554,0.6313189338235294,0.6198527720266851,0.5533854166666666,0.46703296703296704
171,0.7367928938756427,0.6396906026321865,0.6314279155188246,0.6200460829493087,0.5533854166666667,0.46726190476190477
172,0.7370585389453314,0.6399219467401285,0.6314338235294117,0.6204086317722681,0.5541310541310541,0.46726190476190477
173,0.737062937062937,0.6399815965033355,0.6314699792960663,0.62109375,0.5541310541310541,0.46774193548387094
174,0.7371280113367973,0.6402803308823529,0.6315237651444547,0.6213345647656431,0.5546875,0.4684065934065934
175,0.7372881355932204,0.6404987300854306,0.6316461574181564,0.6215437788018433,0.5546875,0.46840659340659346
176,0.7375533428165006,0.6406104380242311,0.6318933823529412,0.6215533088235294,0.5549999999999999,0.4696969696969697
177,0.7378618113912232,0.6406429391504018,0.632001836547291,0.6219117986608174,0.555,0.4697802197802198
178,0.7379391100702577,0.6407398897058822,0.6320276497695853,0.6220436280137773,0.5550595238095238,0.47000000000000003
179,0.7383286647992531,0.6407407407407407,0.6322916666666667,0.622062969924812,0.5555555555555556,0.4711538461538462
180,0.7384074941451991,0.6408187134502924,0.6324587880195032,0.6222581389979219,0.556640625,0.47135416666666663
181,0.7385714285714284,0.6408187134502925,0.632467830882353,0.6222682309638832,0.556980056980057,0.472
182,0.7387005649717515,0.6408450704225352,0.632532902332025,0.622337962962963,0.5579937304075235,0.47265625
183,0.73904576436222,0.6408725602755453,0.6328217237308147,0.622926267281106,0.5583333333333333,0.4731182795698925
184,0.7391304347826086,0.6408725602755454,0.6328792426691295,0.6229262672811061,0.5590659340659341,0.4731182795698925
185,0.7393939393939395,0.6408986175115208,0.6329506314580942,0.6229268292682927,0.5595238095238095,0.47333333333333333
186,0.7394957983193278,0.6410949248120301,0.6329887218045113,0.6229508196721313,0.5595238095238096,0.47395833333333337
187,0.7396125116713353,0.641102181400689,0.6330654420206658,0.6231917336394949,0.5598958333333334,0.4744245524296675
188,0.7399720149253731,0.6411443494776828,0.6331496786042241,0.6234213547646383,0.5604395604395604,0.47470238095238093
189,0.7400932400932401,0.6411994485294118,0.6332720588235294,0.6234213547646383,0.5604395604395604,0.47470238095238093
190,0.7402629016553067,0.6413618587531631,0.6333103289625028,0.6235064338235293,0.5611285266457681,0.474937343358396
191,0.7408724513987671,0.6417686446548142,0.633410138248848,0.6235280535673055,0.5618131868131867,0.47500000000000003
192,0.7409090909090909,0.6417738970588235,0.6336196888785698,0.6235361653272101,0.5618131868131868,0.4761904761904761
193,0.7412900188323917,0.6419354838709677,0.6341013824884794,0.6236509758897819,0.5625,0.4761904761904762
194,0.7416267942583732,0.6420036764705882,0.6341911764705883,0.6237185461323392,0.5627240143369175,0.4761904761904762
195,0.7417017297802713,0.6420347744360901,0.634765625,0.6241690408357076,0.5633333333333334,0.4765625
196,0.742296918767507,0.6423453546692143,0.6348714416896235,0.624310661764706,0.5637254901960784,0.4771428571428572
197,0.7423240434577232,0.6423483455882353,0.6349537037037036,0.6243398392652123,0.5637254901960784,0.4776785714285714
198,0.7425320056899005,0.6425767721080582,0.6351382488479262,0.6244239631336406,0.5640000000000001,0.47786458333333337
199,0.7426573426573427,0.6426267281105991,0.6352251838235294,0.6244536461927767,0.5640000000000001,0.47849462365591394
200,0.7428201506591336,0.6428076656661279,0.6353010625737898,0.6249137336093858,0.5642633228840126,0.48
201,0.7429742388758781,0.642824074074074,0.635601118359739,0.6251152073732719,0.565,0.48
202,0.7430555555555556,0.6436393289841565,0.6359963057030709,0.6251152073732719,0.5654761904761905,0.48
203,0.7435717625058438,0.6436635944700461,0.6360398860398861,0.6251451126073833,0.5654761904761905,0.48046875
204,0.7436619718309858,0.6437426900584795,0.6362801377726751,0.6254906488108981,0.5658307210031348,0.4805194805194805
205,0.7436974789915967,0.6438466866774417,0.636608187134503,0.6258101851851853,0.5664961636828645,0.4814814814814815
206,0.7437340153452685,0.6440872560275545,0.6366359447004608,0.6259191176470589,0.5669191919191919,0.4814814814814815
207,0.7438359412043624,0.6441244239631335,0.6370967741935483,0.6259985475671751,0.566951566951567,0.48214285714285715
208,0.7438592347661785,0.6441244239631337,0.6374971138305241,0.6261649580615098,0.5673981191222571,0.48214285714285715
209,0.7439365671641791,0.6442307692307692,0.6375661375661376,0.62630601346645,0.5683333333333334,0.48214285714285715
210,0.7440140845070423,0.6443548387096774,0.6376157407407408,0.6264090177133655,0.5686813186813187,0.48214285714285715
211,0.7442488262910798,0.6444444444444444,0.6376829268292683,0.6266129032258064,0.5689655172413792,0.482421875
212,0.7442730247779337,0.6445824706694272,0.6377961812744422,0.6275462962962962,0.5698005698005698,0.48307291666666663
213,0.7446236559139784,0.6446193609022556,0.6377961812744422,0.6277548209366393,0.5700000000000001,0.48363095238095233
214,0.7446445959104188,0.6446974925235796,0.6378874856486797,0.6281343455256498,0.570054945054945,0.48387096774193544
215,0.7447527985074627,0.6448909299655569,0.6380743477256985,0.6281343455256498,0.5705329153605015,0.48432601880877746
216,0.7447552447552448,0.6449908088235294,0.6381412468368991,0.6281634548409566,0.5705329153605015,0.48433048433048437
217,0.7448694029850746,0.6452286974692361,0.6382488479262672,0.6284466911764706,0.5707070707070707,0.48567708333333337
218,0.744988344988345,0.6452764976958526,0.6383712905452036,0.6284922650658048,0.5716666666666667,0.4862637362637363
219,0.7450127877237852,0.6454326923076923,0.6385763490241103,0.6287231586238744,0.5716845878136201,0.4866071428571428
220,0.7453571428571428,0.6454629415839299,0.6386115625725564,0.6291618828932264,0.5734767025089604,0.4874551971326164
221,0.7454417952314165,0.6455652573529411,0.6387163561076604,0.6291695422130205,0.5741758241758241,0.4876373626373626
222,0.7455690298507462,0.6455726092089729,0.6391184573002755,0.6291938490214354,0.5741758241758241,0.4876373626373627
223,0.7458022388059701,0.6456197576887233,0.6392450142450142,0.629276693455798,0.5742857142857143,0.488095238095238
224,0.745911495911496,0.6456946039035592,0.6398026315789473,0.6294736842105263,0.5752351097178683,0.48860398860398857
225,0.746026180458158,0.6458094144661309,0.6400279589934763,0.6296082949308756,0.5755208333333333,0.4890282131661442
226,0.746035447761194,0.6459649122807017,0.6400375939849623,0.629735935706085,0.5758928571428572,0.48958333333333326
227,0.7461029759093056,0.6461301044634379,0.6402368237752496,0.6299342105263157,0.5764411027568922,0.48958333333333337
228,0.7462722462722464,0.6461397058823529,0.6406429391504018,0.6302083333333334,0.5767263427109973,0.49002849002849
229,0.7463818860877686,0.6463675213675214,0.6407398897058822,0.630299539170507,0.5769230769230769,0.4903846153846154
230,0.7467350746268657,0.646484375,0.6409017713365539,0.630299539170507,0.5770609318996416,0.49104859335038364
231,0.746853146853147,0.6465277777777777,0.6411290322580645,0.6303418803418803,0.5773333333333334,0.4917582417582418
232,0.7469483568075116,0.6465992647058825,0.6411318150448585,0.6306648263170003,0.578005115089514,0.49216300940438873
233,0.7474323062558357,0.6466942148760331,0.6414223043177096,0.6308948700253048,0.5783333333333334,0.4921875
234,0.7477855477855478,0.6467328561533134,0.6414466130884041,0.6309907834101384,0.5783699059561128,0.4921875
235,0.747887323943662,0.6468894009216589,0.6415919024614676,0.6312978871604364,0.5783699059561129,0.4921875
236,0.7481617647058825,0.6470723306544202,0.6415919024614677,0.6315300673322498,0.5786666666666667,0.49264705882352944
237,0.7482394366197184,0.6474034926470588,0.6416531978757793,0.6316877152698048,0.5794270833333334,0.4928774928774929
238,0.7484805984104721,0.6476958525345623,0.6416666666666666,0.6317622475040632,0.579937304075235,0.49287749287749294
239,0.7487143525011688,0.6477272727272726,0.6417459948920362,0.6318772136953955,0.5805626598465474,0.49313186813186816
240,0.7487905176584422,0.6478385478863148,0.6417584940312213,0.6320601851851851,0.5811965811965812,0.49373040752351094
241,0.7488229755178908,0.6478760045924226,0.6423170731707317,0.6320601851851853,0.5815047021943573,0.4945054945054945
242,0.7488262910798122,0.6480331262939958,0.6423391812865498,0.6322916666666667,0.5816666666666667,0.4948849104859335
243,0.7489495798319328,0.6481481481481481,0.6423483455882353,0.6323765786452353,0.581845238095238,0.495
244,0.749181860682562,0.6483352468427095,0.6423848878394334,0.6324678308823528,0.5824372759856631,0.49553571428571425
245,0.7492914501653284,0.6483491110598014,0.6423970554405336,0.6326483491110598,0.5830721003134796,0.49572649572649585
246,0.7493914313534568,0.6483781918564527,0.6424743709226468,0.632965263400046,0.5830721003134796,0.49572649572649585
247,0.7493987493987493,0.6483796296296297,0.6424768518518518,0.632982456140351,0.5831202046035806,0.4961636828644501
248,0.7495215311004786,0.6484156570363466,0.6427095292766934,0.6329861111111111,0.5833333333333333,0.4968652037617555
249,0.7495238095238096,0.6486175115207373,0.6428035043804756,0.6330802852541983,0.5840000000000001,0.4970238095238095
250,0.7495331465919701,0.648695451396906,0.6430646332607117,0.6331101362271992,0.5851648351648351,0.4970238095238095
251,0.7496493688639552,0.6489583333333333,0.6433712560947296,0.6331802525832377,0.5859375,0.49702380952380953
252,0.7496498599439776,0.6489898989898989,0.6436622958362088,0.6332720588235294,0.5863095238095237,0.498046875
253,0.7496503496503497,0.6490683229813664,0.6441930270145462,0.6332720588235294,0.5865800865800865,0.49820788530465954
254,0.7497619047619047,0.649126838235294,0.6448804272115162,0.6333869485294118,0.5866666666666667,0.4985754985754986
255,0.75,0.6491268382352942,0.6449965172974228,0.6333869485294118,0.5866666666666667,0.49862637362637363
